Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,665,870,8/14/2021,Ana Perez,Baja Verapaz,Rabinal,0-613-76197-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,639,6013,2/21/2021,Luisa Alvarez,Zacapa,Rio Hondo,1-09-125370-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,459,1467,8/8/2021,Salvador Silva,Chimaltenango,Patzun,1-993958-14-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,752,1111,5/23/2021,Carolina Silva,Retalhuleu,Retalhuleu,0-385-68660-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,521,4054,12/30/2021,Mariana Espinoza,Quetzaltenango,Cantel,0-9762540-0-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,778,5612,8/15/2021,Patricia Castro,Santa Rosa,Cuilapa,0-594-03323-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,976,4276,12/17/2021,Cecilia Chavez,Peten,Flores,0-85260-426-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,942,4344,10/11/2021,Pablo Cortes,Guatemala,Mixco,0-517-34381-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,210,6022,6/3/2021,Maria Rivera,Suchitepequez,Chicacao,1-4430-3380-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,859,3473,10/30/2021,Gustavo Gonzalez,Escuintla,Santa Lucia Cotzumalguapa,0-17-508277-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,492,2684,6/13/2021,Fabiola Leon,Peten,San Benito,0-00-842659-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,749,3308,9/1/2021,Pablo Guerrero,El Progreso,San Antonio La Paz,0-607-84603-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,601,5023,11/2/2021,Mariana Molina,Izabal,Los Amates,1-08-327574-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,692,7506,11/20/2021,Oscar Rodriguez,Chiquimula,San Jose La Arada,0-9896496-6-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,659,1755,10/9/2021,Ismael Guzman,Retalhuleu,Nuevo San Carlos,1-969889-40-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,227,1633,7/28/2021,Mirta Ortiz,Suchitepequez,Mazatenango,0-7726-1081-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,521,906,5/26/2021,Andres Mendoza,Baja Verapaz,Cubulco,0-673-68009-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,431,5316,7/30/2021,Ricardo Fernandez,El Progreso,San Agustin Acasaguastlan,0-17-812674-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,494,4249,2/11/2021,Arturo Fernandez,Escuintla,La Gomera,0-15-391911-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,684,5499,12/6/2021,Esperanza Silva,Quetzaltenango,Cantel,1-4155-3024-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,416,5165,9/4/2021,Ana Alvarez,Baja Verapaz,Purulha,0-650-53024-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,158,6163,11/25/2021,Gabriel Gomez,Santa Rosa,San Juan Tecuaco,0-519-36163-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,260,3742,3/4/2021,Gabriela Castro,Jalapa,Jalapa,1-4301-5498-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,998,1875,10/25/2021,Ramon Acosta,Quiche,Nebaj,1-186-82193-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,922,4185,10/30/2021,Esteban Cruz,Zacapa,Rio Hondo,1-399-16497-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,668,4165,7/9/2021,Mariana Navarro,Chimaltenango,Chimaltenango,1-939767-74-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,870,3138,1/5/2021,Daniel Rojas,Alta Verapaz,Tucuru,1-07-528008-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,820,571,10/8/2021,Simon Ramirez,Izabal,El Estor,1-04-987140-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,842,6283,1/15/2021,Susana Ponce,Totonicapan,San Bartolo,1-08-299295-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,355,5307,10/16/2021,Paola Vargas,Santa Rosa,Barberena,0-9948092-9-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,400,5738,11/17/2021,Salvador Sanchez,Retalhuleu,Champerico,1-77585-936-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,489,1019,7/15/2021,Enrique Vazquez,Escuintla,Palin,1-5493-4077-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,664,4084,2/6/2021,Ignacio Diaz,Baja Verapaz,Rabinal,1-4813-2826-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,737,5285,5/5/2021,Samuel Reyes,Retalhuleu,Retalhuleu,1-351-26035-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,888,5852,11/21/2021,Rosario Romero,El Progreso,San Agustin Acasaguastlan,0-633-38718-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,329,6549,12/9/2021,Cristian Castro,Escuintla,Santa Lucia Cotzumalguapa,1-80756-931-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,608,6015,3/20/2021,Diana Flores,Guatemala,Guatemala City,0-11-335561-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,228,5161,8/12/2021,Paola Campos,Alta Verapaz,Coban,0-02-847804-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,431,3148,9/27/2021,Alonso Perez,Jutiapa,Santa Catarina Mita,1-79662-345-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,107,1367,5/14/2021,Patricia Vega,Alta Verapaz,Santa Cruz Verapaz,0-394-24978-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,279,553,7/15/2021,Isabel Campos,Quetzaltenango,Olintepeque,1-55757-345-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,741,2521,3/5/2021,Silvia Alvarez,Zacapa,Teculutan,1-5252-6255-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,926,778,7/25/2021,Raquel Acosta,Totonicapan,San Cristobal Totonicapan,0-941716-48-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,884,2684,6/30/2021,Gloria Mendoza,Peten,Sayaxche,0-09-753575-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,383,1643,10/13/2021,Esperanza Torres,Peten,San Benito,1-4989-2176-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,898,1335,6/1/2021,Lucia Pacheco,Quetzaltenango,Salcaja,1-892832-73-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,103,2925,12/8/2021,Alonso Diaz,Retalhuleu,Retalhuleu,1-4378-3588-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,431,4266,10/9/2021,Diego Perez,Guatemala,Santa Catarina Pinula,0-07-421014-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,586,5311,12/8/2021,Eduardo Sanchez,Chiquimula,Chiquimula,0-510-48114-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,730,3905,12/6/2021,Jorge Martinez,Huehuetenango,San Juan Atitan,0-395-91575-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,184,910,9/17/2021,Manuel Vazquez,Escuintla,Santa Lucia Cotzumalguapa,0-380-27024-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,408,931,7/30/2021,Alejandra Pacheco,Jutiapa,Asuncion Mita,1-300-59115-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,118,5062,4/17/2021,Cristian Romero,San Marcos,Sibinal,0-330-06824-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,115,5311,12/4/2021,Julia Perez,Totonicapan,Momostenango,0-268-98077-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,670,4446,3/25/2021,Sebastian Guerrero,Huehuetenango,San Pedro Necta,1-9990521-4-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,934,1102,7/17/2021,Alejandra Vargas,Escuintla,Palin,0-7117-9649-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,324,2355,11/15/2021,Fernando Salazar,Jutiapa,Agua Blanca,1-79952-078-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,129,6886,3/5/2021,Luis Sanchez,Jutiapa,Asuncion Mita,1-246-96194-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,419,2299,4/28/2021,Rafael Vargas,Izabal,El Estor,1-83686-171-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,386,4000,11/20/2021,Teresa Ramos,Chiquimula,Concepcion Las Minas,0-528-95839-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,419,2084,5/15/2021,Gloria Perez,Zacapa,Teculutan,0-16-258882-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,825,6357,9/11/2021,Margarita Acosta,Santa Rosa,Cuilapa,1-5186-3524-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,308,5175,11/18/2021,Lucia Espinoza,Izabal,El Estor,1-183-26965-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,643,517,11/22/2021,Laura Ramos,El Progreso,San Antonio La Paz,0-525-43326-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,444,4882,7/14/2021,Emilio Rojas,Jalapa,Jalapa,1-4989-0709-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,712,3179,5/3/2021,Carolina Cruz,Peten,San Benito,1-64445-586-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,646,6475,2/9/2021,Juan Perez,Solola,Panajachel,0-248-03807-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,622,6742,5/12/2021,Beatriz Salazar,Zacapa,Rio Hondo,1-4251-3298-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,119,3280,2/4/2021,Yolanda Ortiz,Chimaltenango,San Martin Jilotepeque,1-80989-941-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,196,5930,10/28/2021,Estela Salazar,El Progreso,Guastatoya,0-15-714400-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,100,4304,10/24/2021,Lucia Salazar,Escuintla,Palin,1-82529-688-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,943,5323,10/17/2021,Alfredo Sanchez,Sacatepequez,Antigua Guatemala,0-430-59126-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,112,6636,10/30/2021,Miguel Acosta,El Progreso,Sanarate,1-188-22785-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,207,7725,12/29/2021,Maria Rivera,Sacatepequez,Jocotenango,1-4344-9121-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,918,5122,3/27/2021,Salvador Ramos,Totonicapan,Totonicapan,0-333-10231-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,722,2735,3/1/2021,Patricia Romero,Totonicapan,San Cristobal Totonicapan,1-78294-708-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,517,2638,8/9/2021,Paola Vargas,Totonicapan,Momostenango,0-16-670112-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,937,2520,2/18/2021,Arturo Garcia,Quetzaltenango,Cantel,0-7900-7100-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,677,2086,8/4/2021,Marcelo Pacheco,Peten,Santa Elena,0-510-70235-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,102,6482,9/6/2021,Veronica Gonzalez,Huehuetenango,San Pedro Necta,1-68436-512-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,632,1841,1/19/2021,Elena Ortiz,Jalapa,San Luis Jilotepeque,0-467-65959-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,718,3414,5/30/2021,Pilar Pacheco,Alta Verapaz,Santa Cruz Verapaz,0-89145-403-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,302,2189,6/28/2021,Martin Alvarez,Jutiapa,Agua Blanca,0-357-45175-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,231,3372,10/9/2021,Javier Molina,Baja Verapaz,Cubulco,0-358-24061-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,511,4232,6/15/2021,Martin Rojas,Huehuetenango,San Pedro Necta,0-15-987357-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,196,5666,6/10/2021,Marcelo Ibarra,Quiche,Santa Cruz del Quiche,1-77635-387-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,887,6638,4/19/2021,Patricia Medina,Sacatepequez,Jocotenango,1-265-71920-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,678,5156,12/15/2021,Juan Pacheco,Santa Rosa,Cuilapa,1-59607-487-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,606,1366,12/19/2021,Emilio Rojas,Zacapa,Teculutan,0-671-32116-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,204,6364,9/16/2021,Fernando Gomez,Solola,San Pedro La Laguna,1-4395-9384-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,262,7095,4/16/2021,Julio Romero,Alta Verapaz,Coban,0-938682-73-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,507,6187,7/14/2021,Gloria Vazquez,Solola,San Pedro La Laguna,1-959250-91-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,193,1324,2/4/2021,Alfredo Sanchez,Quetzaltenango,Quetzaltenango,0-525-60754-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,828,3323,3/13/2021,Valeria Ramos,Peten,Santa Elena,1-72911-265-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,103,5069,7/6/2021,Ines Pacheco,Jalapa,San Pedro Pinula,1-169-73910-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,312,5800,5/27/2021,Sofia Salazar,Escuintla,Santa Lucia Cotzumalguapa,1-69259-796-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,810,4486,10/4/2021,Rafael Rodriguez,El Progreso,San Agustin Acasaguastlan,0-413-57728-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,590,2832,5/9/2021,Margarita Salazar,Suchitepequez,Chicacao,0-7108-0348-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,932,1495,11/25/2021,Fernando Leon,Alta Verapaz,San Cristabal Verapaz,0-469-45617-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,148,1450,4/15/2021,Valeria Torres,Solola,Solola,1-919646-01-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,501,3798,1/3/2021,Daniel Reyes,Retalhuleu,Nuevo San Carlos,1-08-506449-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,880,2774,5/1/2021,Samuel Ortiz,Chimaltenango,Patzun,1-127-19663-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,409,7101,1/28/2021,Alonso Hernandez,Jalapa,San Pedro Pinula,1-56431-135-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,585,5799,10/27/2021,Paola Gomez,Suchitepequez,San Bernardino,1-67293-083-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,461,2070,9/15/2021,Julio Vargas,El Progreso,Guastatoya,1-210-84609-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,290,5327,6/4/2021,Margarita Morales,Solola,San Lucas Toliman,1-81435-331-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,146,3257,5/12/2021,Manuel Sanchez,Guatemala,Guatemala City,0-260-78573-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,780,5046,9/10/2021,Martin Vazquez,Alta Verapaz,Coban,1-59826-059-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,622,1324,11/15/2021,Monica Medina,Peten,Sayaxche,1-81566-819-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,104,1213,5/28/2021,Eduardo Gonzalez,Jalapa,Mataquescuintla,0-7688-2843-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,953,3008,7/25/2021,Ignacio Guzman,Quetzaltenango,Quetzaltenango,0-501-99580-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,941,3010,9/15/2021,Raul Gomez,Santa Rosa,San Juan Tecuaco,0-205-44973-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,550,3512,9/3/2021,Ismael Ramirez,Retalhuleu,San Sebastian,1-71043-876-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,755,1510,12/16/2021,Esperanza Cruz,Zacapa,Teculutan,1-57140-641-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,341,3468,3/31/2021,Andrea Ramirez,Jalapa,Mataquescuintla,1-4695-0332-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,237,6583,1/20/2021,Beatriz Guerrero,Chimaltenango,Chimaltenango,1-397-31800-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,886,2570,3/24/2021,Marcelo Salazar,Peten,Santa Elena,0-14-717546-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,174,3533,12/17/2021,Laura Acosta,Jalapa,Mataquescuintla,0-352-24773-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,595,1896,4/3/2021,Francisco Alvarez,Santa Rosa,Santa Maria Ixhuatan,0-232-91276-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,785,6831,4/9/2021,Rosa Rojas,Jutiapa,Asuncion Mita,0-436-55932-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,918,4618,3/4/2021,Rosa Hernandez,Zacapa,Teculutan,0-07-686716-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,652,7850,10/2/2021,Sebastian Ramirez,Guatemala,Villa Nueva,1-02-211757-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,687,6675,8/31/2021,Mariana Acosta,Solola,Solola,1-271-07421-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,107,2704,4/15/2021,Fabiola Vazquez,Huehuetenango,Huehuetenango,1-283-57744-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,871,2739,8/5/2021,Fernando Romero,Chimaltenango,Patzun,1-315-49279-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,788,3464,10/20/2021,Jose Silva,Izabal,Los Amates,1-997219-97-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,930,4286,11/4/2021,Andres Molina,Chimaltenango,Tecpan Guatemala,0-89454-070-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,440,2226,9/21/2021,Luis Soto,Alta Verapaz,Tactic,1-66749-481-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,329,4326,1/28/2021,Sofia Cabrera,Jutiapa,El Progreso,1-5234-3076-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,500,3762,2/13/2021,angela Ortiz,Jalapa,San Pedro Pinula,1-930235-82-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,844,1766,2/27/2021,Gloria Lopez,Totonicapan,Totonicapan,0-253-87937-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,610,2970,10/6/2021,Miguel Castro,Escuintla,La Gomera,0-9630608-9-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,303,5796,2/18/2021,Rosario Castro,Escuintla,La Gomera,0-18-011668-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,233,5623,6/24/2021,Fernando Soto,Huehuetenango,San Juan Atitan,1-201-84247-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,673,1961,8/2/2021,Esperanza Cruz,Peten,Flores,1-56195-002-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,793,4701,3/12/2021,Manuel Rodriguez,Jalapa,San Pedro Pinula,1-289-09641-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,918,6209,3/2/2021,Samuel Cruz,Solola,San Juan La Laguna,0-226-42743-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,270,5567,8/14/2021,Cristian Fernandez,Peten,Santa Elena,0-15-949720-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,806,3058,5/29/2021,Rosario Ramirez,Jalapa,Mataquescuintla,1-82786-126-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,926,4413,10/26/2021,Esperanza Guzman,Chimaltenango,Comalapa,0-919569-41-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,970,7495,2/13/2021,Laura Vazquez,Chimaltenango,Comalapa,0-524-64121-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,864,2446,1/15/2021,Lorena Fernandez,Santa Rosa,Santa Maria Ixhuatan,0-7102-2613-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,261,4369,5/19/2021,Martin Molina,Peten,Santa Elena,0-310-40755-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,344,1319,6/21/2021,Sandra Gonzalez,Guatemala,Mixco,1-258-74759-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,214,4974,7/6/2021,Josefa Romero,Quiche,Santo Tomas Chichicastenango,1-85912-354-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,416,4508,11/15/2021,Gabriela Castillo,Huehuetenango,Huehuetenango,0-11-311443-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,986,7740,1/16/2021,Daniel Ibarra,Izabal,Los Amates,0-7635-4919-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,611,3602,9/14/2021,Oscar Paredes,Izabal,Morales,1-86762-675-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,897,7331,2/2/2021,angela Ortiz,Suchitepequez,Mazatenango,0-18-616920-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,575,5808,1/2/2021,Carmen Soto,Izabal,Livingston,1-76652-439-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,606,6611,2/25/2021,Cecilia Salazar,Solola,Panajachel,1-264-92562-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,821,6433,7/26/2021,Claudia Molina,Chimaltenango,Patzun,1-9795-7358-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,237,7405,6/19/2021,Julio Morales,Chimaltenango,Patzun,0-677-03884-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,661,6181,11/28/2021,Veronica Velasquez,Sacatepequez,Pastores,1-07-317051-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,993,6930,5/12/2021,Juan Molina,El Progreso,Guastatoya,1-4256-8323-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,991,1984,8/23/2021,Carlos Pacheco,Baja Verapaz,Salama,0-303-70373-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,609,2454,1/28/2021,Maria Acosta,El Progreso,Sanarate,1-195-60938-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,952,5899,11/14/2021,Hugo Guerrero,El Progreso,Morazan,1-02-910505-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,613,4557,3/28/2021,Tomas Medina,Chimaltenango,San Martin Jilotepeque,0-00-944303-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,570,924,6/30/2021,Pablo Salazar,Totonicapan,San Cristobal Totonicapan,0-86164-666-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,267,1690,10/15/2021,Aurora Vazquez,Izabal,Livingston,0-397-99913-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,616,5961,10/31/2021,Josefa Guzman,El Progreso,Guastatoya,1-4517-2141-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,262,7218,2/28/2021,Lucia Guerrero,Jalapa,San Pedro Pinula,0-85888-881-5
