Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,800,6918,7/20/2020,Gabriel Gomez,El Progreso,San Agustin Acasaguastlan,0-331-93740-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,959,6802,10/26/2020,Andrea Romero,Chimaltenango,San Martin Jilotepeque,0-373-17309-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,322,6156,3/9/2020,Valeria Gomez,Escuintla,Tiquisate,1-9828-2119-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,729,3588,12/21/2020,Teresa Martinez,Chiquimula,Camotan,1-4089-0913-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,108,7298,5/15/2020,Ernesto Castillo,El Progreso,Sanarate,1-09-025750-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,946,1883,1/26/2020,Julio Torres,Zacapa,Rio Hondo,0-584-23636-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,544,3667,3/28/2020,Andrea Campos,Quetzaltenango,Olintepeque,1-55618-871-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,942,2573,6/1/2020,Andres Aguilar,Huehuetenango,La Democracia,1-68708-497-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,562,3134,6/7/2020,Carlos Fernandez,Quetzaltenango,Quetzaltenango,0-04-775409-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,130,5447,11/4/2020,Margarita Molina,Escuintla,Santa Lucia Cotzumalguapa,0-7133-0522-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,230,2201,7/14/2020,Estela Molina,Jalapa,Monjas,1-66642-234-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,880,6590,5/2/2020,Daniel Ponce,Jutiapa,Jutiapa,1-5465-3368-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,224,6260,2/29/2020,Teresa Velasquez,Escuintla,Palin,1-80081-380-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,557,7301,1/4/2020,Aurora Guzman,Huehuetenango,San Juan Atitan,0-266-93989-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,367,1553,4/9/2020,Alejandra Morales,Escuintla,Escuintla,0-304-03781-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,421,1944,11/5/2020,Jose Cabrera,Guatemala,Santa Catarina Pinula,1-02-854099-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,746,2988,4/8/2020,Ramon Espinoza,Baja Verapaz,Purulha,1-9745-7501-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,963,1527,10/24/2020,Lorena Aguilar,San Marcos,San Marcos,1-959110-47-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,882,3044,7/11/2020,Julio Morales,Retalhuleu,Nuevo San Carlos,1-174-13590-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,694,7316,12/14/2020,angela Alvarez,Zacapa,Teculutan,0-594-88085-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,300,6063,11/13/2020,Andrea Navarro,Sacatepequez,Ciudad Vieja,1-75315-182-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,153,5153,11/2/2020,Andrea Cruz,Jalapa,Jalapa,0-662-39732-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,274,5334,11/11/2020,Adriana Rodriguez,El Progreso,San Antonio La Paz,0-624-23723-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,272,1310,9/22/2020,Cristian Aguilar,Chimaltenango,Tecpan Guatemala,0-368-22542-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,286,6740,6/11/2020,Paola Paredes,Escuintla,Palin,0-278-20900-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,146,1805,5/20/2020,Mariana Campos,Totonicapan,San Andres Xecul,0-7659-7698-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,226,3501,11/6/2020,Hugo Reyes,Santa Rosa,San Juan Tecuaco,1-77345-390-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,213,7254,2/14/2020,Marcos Medina,Peten,Sayaxche,0-673-24043-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,952,3966,9/24/2020,Roberto Acosta,Santa Rosa,Santa Maria Ixhuatan,1-156-16414-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,975,2015,10/27/2020,Fernando Ponce,El Progreso,Sanarate,0-19-952884-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,523,7642,9/20/2020,Maria Silva,Chimaltenango,Patzun,1-80965-366-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,672,5888,8/25/2020,Alfredo Jimenez,Baja Verapaz,Cubulco,1-75346-751-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,117,6260,1/4/2020,Juana Acosta,Sacatepequez,Jocotenango,1-5301-4675-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,612,3863,7/18/2020,Emilio Hernandez,Guatemala,Villa Nueva,1-300-51027-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,578,6566,8/25/2020,Luisa Vazquez,Chiquimula,Chiquimula,1-330-31746-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,773,6997,8/9/2020,Martin Guerrero,San Marcos,San Marcos,0-343-76347-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,892,1787,6/30/2020,Jorge Vega,Peten,Flores,1-156-43024-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,507,5982,3/27/2020,Isabel Salazar,Totonicapan,Momostenango,1-165-28280-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,112,683,12/28/2020,Esteban Navarro,Quetzaltenango,Salcaja,0-909996-46-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,736,7733,6/26/2020,Margarita Garcia,Jutiapa,Asuncion Mita,0-311-22389-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,543,1942,3/31/2020,Monica Acosta,Escuintla,Tiquisate,0-945123-17-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,675,6352,2/21/2020,Gustavo Jimenez,Izabal,Puerto Barrios,0-672-49995-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,746,1637,5/8/2020,Luz Romero,Huehuetenango,Huehuetenango,1-284-75909-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,329,4943,9/19/2020,Raul Chavez,Jutiapa,El Progreso,0-667-73134-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,991,7791,3/5/2020,Simon Ibarra,Jalapa,San Luis Jilotepeque,1-9798-3858-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,142,3395,12/29/2020,Valeria Morales,Totonicapan,San Andres Xecul,1-08-854632-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,739,4245,3/7/2020,Beatriz Ponce,El Progreso,San Agustin Acasaguastlan,1-358-41628-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,680,1312,4/17/2020,Ines Castro,Sacatepequez,Ciudad Vieja,0-580-30575-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,253,7102,9/23/2020,Lucia Espinoza,Escuintla,Santa Lucia Cotzumalguapa,1-994027-92-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,389,5867,11/13/2020,Adriana Morales,Solola,San Juan La Laguna,0-698-93603-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,323,6633,12/17/2020,Ana Espinoza,Santa Rosa,Barberena,0-321-16028-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,988,1593,6/19/2020,Laura Campos,Peten,Flores,0-382-39099-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,570,5944,1/15/2020,Yolanda Ortiz,Jalapa,Mataquescuintla,1-56375-378-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,943,1655,1/11/2020,Juan Torres,Santa Rosa,San Juan Tecuaco,1-78864-855-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,980,5833,1/31/2020,Felipe Navarro,Jutiapa,Asuncion Mita,0-412-19301-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,228,4485,12/24/2020,Felipe Paredes,Guatemala,San Miguel Petapa,1-79395-556-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,632,3973,3/17/2020,Oscar Soto,Retalhuleu,San Felipe,1-4035-5225-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,336,2427,11/30/2020,Teresa Castillo,Peten,San Benito,1-214-35581-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,482,2076,4/12/2020,Ines Leon,Escuintla,Tiquisate,1-120-92111-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,495,3416,2/29/2020,Gloria Silva,Santa Rosa,Santa Maria Ixhuatan,1-179-51638-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,350,2554,1/10/2020,Samuel Ortiz,Quiche,Nebaj,1-378-58803-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,892,4193,3/7/2020,Miguel Ortiz,Santa Rosa,Santa Maria Ixhuatan,1-66760-692-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,783,3721,2/17/2020,Enrique Navarro,Suchitepequez,San Bernardino,1-968217-22-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,920,1600,11/8/2020,Mario Ponce,Zacapa,La Union,0-449-29569-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,492,3273,6/7/2020,Beatriz Soto,Zacapa,Rio Hondo,1-906049-78-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,237,1030,10/16/2020,Rafael Hernandez,Alta Verapaz,Tactic,1-60121-721-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,445,2733,12/2/2020,Antonio Alvarez,Suchitepequez,Chicacao,1-65802-799-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,936,4426,2/28/2020,Marcelo Guerrero,Alta Verapaz,Coban,0-02-476650-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,704,3768,1/29/2020,Julio Vargas,Escuintla,Santa Lucia Cotzumalguapa,1-121-63398-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,701,3393,5/19/2020,Monica Alvarez,Retalhuleu,San Felipe,0-17-574099-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,680,3938,8/6/2020,Carolina Aguilar,Chiquimula,Camotan,0-7596-0323-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,205,2478,6/12/2020,Luis Vazquez,Sacatepequez,Antigua Guatemala,1-307-69764-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,310,5245,12/17/2020,Ignacio Gomez,El Progreso,Sanarate,1-5140-8711-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,513,3681,5/19/2020,Fernando Mendoza,Totonicapan,Momostenango,1-59264-239-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,315,3169,2/24/2020,Daniel Rodriguez,Solola,Solola,1-990241-74-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,192,2664,1/13/2020,Manuel Rodriguez,Izabal,Puerto Barrios,1-84083-174-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,289,6673,5/13/2020,Pablo Vargas,Izabal,El Estor,0-518-71834-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,810,5464,6/8/2020,Sebastian Rodriguez,Escuintla,La Gomera,0-554-31296-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,833,2590,10/25/2020,Rosario Castro,San Marcos,San Pedro Sacatepequez,1-80551-596-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,966,2656,9/9/2020,Elena Acosta,Totonicapan,Momostenango,1-81427-006-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,421,7452,4/20/2020,Roberto Flores,Suchitepequez,Patulul,1-375-19015-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,573,7187,8/26/2020,Diego Molina,Izabal,Los Amates,1-4947-3736-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,810,970,10/27/2020,Elena Aguilar,Suchitepequez,San Bernardino,0-475-96718-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,655,3111,5/11/2020,Luz Morales,Retalhuleu,San Sebastian,0-7744-4292-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,745,2020,12/3/2020,Elena Rodriguez,Santa Rosa,Barberena,1-7333919-9-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,973,7460,10/7/2020,Aurora Mendoza,Jutiapa,Asuncion Mita,0-7014-8585-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,194,3978,6/1/2020,Monica Silva,Solola,San Pedro La Laguna,0-07-034432-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,949,4831,1/24/2020,Raquel Ortiz,Escuintla,Escuintla,0-623-62188-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,771,3982,2/1/2020,Manuel Flores,Jalapa,San Luis Jilotepeque,1-69859-802-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,341,7408,8/10/2020,Alfredo Diaz,Sacatepequez,Antigua Guatemala,0-08-513347-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,336,6246,2/12/2020,Paola Soto,Quetzaltenango,San Carlos Sija,1-64474-525-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,789,6636,5/27/2020,Alejandro Flores,Zacapa,Gualan,1-4194-0442-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,605,5123,12/6/2020,Gloria Martinez,El Progreso,San Antonio La Paz,1-158-43772-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,424,705,2/17/2020,Valeria Ibarra,Sacatepequez,Antigua Guatemala,1-81602-858-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,311,4437,1/16/2020,Andres Velasquez,San Marcos,San Pedro Sacatepequez,0-425-84379-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,455,7505,11/18/2020,Gustavo Rodriguez,Jutiapa,Jutiapa,1-85354-973-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,910,7893,11/16/2020,Silvia Flores,Zacapa,Gualan,1-79433-881-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,981,6294,11/8/2020,Adrian Vargas,Retalhuleu,San Felipe,0-7541-5148-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,107,7002,4/3/2020,Gabriel Vazquez,Santa Rosa,Santa Maria Ixhuatan,0-220-20196-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,519,6903,9/5/2020,Carmen Molina,Totonicapan,San Andres Xecul,0-248-85449-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,470,1990,8/7/2020,Julio Molina,Quetzaltenango,Olintepeque,1-59695-670-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,609,6368,2/7/2020,angela Fernandez,Zacapa,Rio Hondo,1-82680-423-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,921,4910,7/15/2020,Mariana Medina,Jutiapa,El Progreso,0-677-21918-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,290,3158,5/14/2020,Carlos Lopez,Zacapa,Rio Hondo,0-09-298286-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,233,3133,4/3/2020,Esperanza Ramos,Chiquimula,San Jose La Arada,0-593-68768-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,174,846,8/24/2020,Vicente Lopez,Chimaltenango,Tecpan Guatemala,0-7762-9822-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,919,7789,6/27/2020,Jose Reyes,Suchitepequez,San Antonio Suchitepequez,1-301-57279-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,408,1061,9/17/2020,Samuel Cortes,Solola,San Lucas Toliman,0-457-57438-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,839,7241,6/5/2020,Pilar Espinoza,Jutiapa,Santa Catarina Mita,1-270-04710-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,836,4784,9/20/2020,Aurora Cruz,Quiche,Chichicastenango,1-4350-8034-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,875,3781,1/1/2020,Enrique Perez,Baja Verapaz,Cubulco,1-56174-363-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,214,6202,6/20/2020,Eduardo Espinoza,Jutiapa,Jutiapa,1-276-20305-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,367,1684,4/30/2020,Estela Alvarez,Guatemala,Villa Nueva,0-7722-9552-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,548,1627,11/25/2020,Patricia Mendoza,Solola,San Juan La Laguna,0-568-48520-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,557,501,3/24/2020,Rosario Rivera,Quiche,Chichicastenango,0-7473-5158-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,602,4240,2/2/2020,Oscar Pacheco,Chimaltenango,Tecpan Guatemala,0-673-75517-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,310,5913,4/14/2020,Marcela Ortiz,Santa Rosa,Oratorio,0-9824903-8-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,824,7146,2/24/2020,Jose Flores,Guatemala,San Miguel Petapa,0-939542-75-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,970,4664,11/16/2020,Julia Vega,Escuintla,Escuintla,0-06-492872-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,545,7716,12/17/2020,Rafael Mendoza,Retalhuleu,Nuevo San Carlos,1-72730-337-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,932,1352,9/2/2020,Alejandra Ortiz,Huehuetenango,La Democracia,0-910591-81-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,782,7212,10/9/2020,Luis Leon,Escuintla,Palin,1-79633-029-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,717,4833,8/7/2020,Lucia Gomez,Zacapa,Rio Hondo,0-427-27533-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,340,2039,11/2/2020,Susana Pacheco,Totonicapan,Totonicapan,0-595-89108-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,532,1542,9/22/2020,Julia Medina,Jutiapa,Asuncion Mita,0-681-56653-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,354,1714,2/8/2020,Javier Romero,Quiche,Chichicastenango,0-7886-6160-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,248,5732,6/18/2020,Juana Lopez,Peten,Flores,0-04-499314-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,895,2829,8/14/2020,Fernando Ortiz,Izabal,Los Amates,0-211-57755-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,120,994,6/6/2020,Marcos Hernandez,Suchitepequez,Mazatenango,0-8484-1819-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,354,2234,2/25/2020,Sergio Reyes,Jutiapa,Asuncion Mita,0-588-00657-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,751,7631,2/12/2020,Raquel Velasquez,Sacatepequez,Jocotenango,0-609-46952-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,886,2839,7/28/2020,Julio Silva,Santa Rosa,Oratorio,0-518-78163-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,431,4839,11/27/2020,Sergio Vega,Quiche,Santa Cruz del Quiche,1-61242-772-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,863,7855,4/9/2020,Adrian Navarro,El Progreso,San Agustin Acasaguastlan,0-9800978-0-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,115,1907,3/27/2020,Eduardo Ramos,San Marcos,San Marcos,0-7834-6323-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,299,2013,12/17/2020,Manuel Campos,Huehuetenango,La Democracia,0-522-18741-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,129,2219,2/15/2020,Valeria Rojas,Quetzaltenango,Quetzaltenango,0-437-03093-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,565,5622,8/12/2020,Marcela Campos,Izabal,Puerto Barrios,0-8467-2452-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,443,6096,11/25/2020,Marcos Silva,El Progreso,Guastatoya,0-937079-57-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,406,5376,9/4/2020,Ignacio Cruz,Solola,San Pedro La Laguna,1-5111-9433-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,376,4463,10/8/2020,Ignacio Morales,Chiquimula,Camotan,0-607-05914-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,423,3185,5/15/2020,Laura Vargas,Guatemala,Villa Nueva,1-267-45201-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,804,4981,9/5/2020,Natalia Sanchez,Alta Verapaz,Tactic,1-83821-614-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,481,1058,8/13/2020,Yolanda Castillo,Jutiapa,Asuncion Mita,1-5152-3914-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,266,7201,7/26/2020,Fernando Acosta,Chiquimula,Concepcion Las Minas,1-4217-9653-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,936,7237,6/28/2020,Carolina Guerrero,Jutiapa,Jutiapa,0-12-596206-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,163,2180,7/20/2020,Ignacio Diaz,Quiche,Santa Cruz del Quiche,1-889837-09-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,658,5864,12/23/2020,Roberto Cortes,El Progreso,Guastatoya,0-8273-2244-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,391,2526,4/15/2020,Sofia Alvarez,Escuintla,Santa Lucia Cotzumalguapa,1-03-647735-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,548,7944,12/26/2020,Mariana Pacheco,Zacapa,Teculutan,1-921639-08-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,112,5887,5/5/2020,Ricardo Gomez,Santa Rosa,San Juan Tecuaco,0-7802-5572-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,752,621,8/24/2020,angela Hernandez,Retalhuleu,Champerico,0-383-72105-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,550,1901,1/29/2020,Cecilia Castro,Sacatepequez,Ciudad Vieja,1-02-734056-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,290,3537,8/3/2020,Ignacio Velasquez,Totonicapan,San Bartolo,1-68150-364-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,351,6770,7/27/2020,Salvador Vega,Guatemala,Guatemala City,0-7925-1267-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,375,4352,3/18/2020,Valeria Romero,Chiquimula,Chiquimula,0-06-496296-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,696,3274,10/23/2020,Gustavo Morales,Solola,San Pedro La Laguna,0-547-84066-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,888,2739,2/11/2020,Sergio Leon,Alta Verapaz,San Cristabal Verapaz,1-247-78196-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,478,5160,12/16/2020,Marcos Ortiz,El Progreso,San Antonio La Paz,0-7747-0741-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,474,2955,10/16/2020,Salvador Acosta,Quiche,Chichicastenango,1-7377047-7-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,850,7325,4/4/2020,Isabel Ortiz,Huehuetenango,San Pedro Necta,1-156-74403-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,283,1283,11/8/2020,Alfredo Perez,Sacatepequez,Pastores,1-57078-160-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,372,4445,1/17/2020,Oscar Castillo,San Marcos,San Marcos,1-4379-9855-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,825,516,9/12/2020,Manuel Medina,Santa Rosa,Cuilapa,1-78458-216-6
