Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,849,1690,1/26/2022,Miguel Castillo,Sacatepequez,Antigua Guatemala,1-989735-60-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,878,7325,2/11/2022,Mario Fernandez,Escuintla,Santa Lucia Cotzumalguapa,1-5229-7777-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,968,4224,1/3/2022,Aurora Martinez,Guatemala,Guatemala City,0-425-56592-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,499,6819,3/5/2022,Simon Fernandez,Solola,Solola,1-86159-585-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,494,596,2/8/2022,Gloria Guerrero,El Progreso,Guastatoya,0-7183-8407-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,685,2811,3/22/2022,Carolina Acosta,Alta Verapaz,Tactic,0-619-03809-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,642,1282,12/18/2022,Ramon Rivera,El Progreso,Guastatoya,0-527-96572-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,252,1037,6/12/2022,Monica Vega,Chimaltenango,Comalapa,0-258-88894-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,644,4470,3/17/2022,Salvador Espinoza,Jutiapa,Agua Blanca,1-298-24765-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,792,1407,3/12/2022,Josefa Cabrera,Jutiapa,Agua Blanca,0-12-156732-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,364,7409,1/7/2022,Estela Rivera,Solola,Solola,1-100-82743-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,277,5226,1/26/2022,Gabriel Castillo,Sacatepequez,Sumpango,1-77138-868-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,740,2560,2/28/2022,Diego Soto,Chimaltenango,Chimaltenango,0-00-221347-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,809,2265,12/9/2022,Sofia Medina,Solola,Panajachel,1-364-91869-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,744,2027,2/8/2022,Sandra Navarro,Izabal,Los Amates,1-59610-564-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,600,2346,7/21/2022,Cecilia Sanchez,Chiquimula,Camotan,0-421-32519-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,432,7513,9/22/2022,Marcelo Campos,Escuintla,La Gomera,1-5364-3479-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,464,1740,5/13/2022,Sofia Lopez,Guatemala,Guatemala City,1-04-838213-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,127,5704,9/5/2022,Paola Paredes,Guatemala,San Miguel Petapa,0-9616986-2-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,680,7951,10/3/2022,Susana Gomez,Huehuetenango,Colotenango,0-941289-75-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,419,6715,10/26/2022,Maria Diaz,Quiche,Santa Cruz del Quiche,0-635-91719-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,893,6164,8/23/2022,Alfredo Garcia,Jalapa,San Pedro Pinula,0-418-40154-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,395,656,10/9/2022,Pilar Molina,El Progreso,Sanarate,1-263-35796-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,396,7832,6/11/2022,Gabriela Cabrera,Peten,Flores,1-5291-0333-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,301,5799,7/25/2022,Ines Romero,San Marcos,Tejutla,1-4023-0678-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,780,4761,10/8/2022,Samuel Ponce,Chimaltenango,Chimaltenango,0-927042-96-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,375,2350,4/24/2022,Alejandra Lopez,Suchitepequez,Mazatenango,1-66735-394-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,318,1028,6/5/2022,Rosario Ibarra,Chimaltenango,Patzun,0-604-33006-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,951,5291,12/15/2022,Rosa Paredes,Izabal,Livingston,1-77981-920-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,639,4304,7/25/2022,Elena Navarro,Alta Verapaz,Tucuru,1-913221-90-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,516,2227,4/27/2022,Samuel Jimenez,Huehuetenango,Huehuetenango,0-551-67826-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,409,3961,4/25/2022,Alejandro Vega,Quetzaltenango,Salcaja,0-600-41379-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,118,4973,11/12/2022,Fabiola Gonzalez,Peten,Santa Elena,1-988595-74-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,298,4217,5/16/2022,Raquel Romero,Quetzaltenango,San Carlos Sija,1-02-830035-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,622,5799,11/5/2022,Alonso Romero,Quetzaltenango,Cantel,1-150-20706-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,676,556,6/23/2022,Rosario Diaz,Guatemala,Santa Catarina Pinula,1-62557-129-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,264,5258,9/29/2022,Sandra Castro,Totonicapan,Momostenango,0-408-84553-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,996,3796,5/14/2022,Sandra Leon,Zacapa,Rio Hondo,1-62140-452-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,524,4027,3/4/2022,Diego Alvarez,Retalhuleu,San Felipe,0-461-78502-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,379,5514,9/20/2022,Enrique Ramirez,Retalhuleu,Nuevo San Carlos,1-08-034827-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,201,6669,9/21/2022,Martin Morales,Totonicapan,Totonicapan,0-9724256-3-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,273,1976,5/10/2022,Julio Perez,Jutiapa,Santa Catarina Mita,1-09-040560-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,176,1524,3/8/2022,Pilar Pacheco,Alta Verapaz,Tucuru,0-18-410193-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,632,6583,10/7/2022,Juana Sanchez,Huehuetenango,Huehuetenango,0-529-06615-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,887,6056,7/13/2022,Ramon Cruz,Izabal,Puerto Barrios,0-620-01742-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,484,2858,2/20/2022,Josefa Fernandez,Chiquimula,Camotan,0-19-551346-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,969,5537,4/8/2022,Fernando Flores,El Progreso,San Agustin Acasaguastlan,1-64370-106-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,527,2071,8/22/2022,Simon Rodriguez,Huehuetenango,San Juan Atitan,0-9616359-6-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,782,5644,6/21/2022,Julia Castillo,Santa Rosa,Oratorio,0-8017-5926-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,443,5912,9/18/2022,Juana Jimenez,Chiquimula,Esquipulas,0-328-89007-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,692,7438,3/8/2022,Aurora Cabrera,Peten,Flores,0-89744-520-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,195,5757,7/6/2022,Marcelo Ponce,Baja Verapaz,Purulha,1-66937-115-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,285,6933,8/12/2022,Beatriz Rodriguez,Alta Verapaz,Coban,1-74710-499-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,633,1514,5/16/2022,Estela Acosta,Izabal,Livingston,1-4378-5960-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,421,809,5/15/2022,Mario Acosta,Totonicapan,San Bartolo,1-949770-31-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,488,5592,3/22/2022,Claudia Sanchez,El Progreso,Sanarate,1-4196-7285-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,926,5128,9/15/2022,Alejandra Castillo,Totonicapan,Momostenango,1-4256-9289-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,221,4657,9/17/2022,Antonio Alvarez,Quetzaltenango,Quetzaltenango,1-246-62557-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,327,4095,9/22/2022,Samuel Castillo,Huehuetenango,San Juan Atitan,0-19-694536-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,888,1673,11/27/2022,Andrea Ibarra,Retalhuleu,Champerico,0-12-907091-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,570,1270,5/22/2022,Aurora Campos,Jalapa,Mataquescuintla,0-547-85827-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,741,1465,11/18/2022,Juan Diaz,Izabal,Morales,1-317-53436-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,443,3177,12/29/2022,Ines Guerrero,Guatemala,Guatemala City,1-5089-2597-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,640,4881,4/28/2022,Adriana Cruz,Jutiapa,Agua Blanca,0-208-60904-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,580,1866,12/26/2022,Luz Castillo,Santa Rosa,San Juan Tecuaco,0-03-997525-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,301,4779,8/25/2022,Alonso Guerrero,Jutiapa,El Progreso,1-4949-9191-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,283,6120,3/17/2022,Isabel Ortiz,Sacatepequez,Sumpango,1-302-13798-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,289,7138,11/13/2022,Carolina Ibarra,Jutiapa,Asuncion Mita,0-913666-22-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,741,4013,3/1/2022,Rafael Salazar,Zacapa,La Union,0-571-72391-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,550,4000,10/5/2022,Raul Rodriguez,Escuintla,Santa Lucia Cotzumalguapa,1-924274-87-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,110,6388,10/17/2022,Javier Molina,Retalhuleu,Champerico,0-541-52253-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,172,5048,1/26/2022,Raquel Vazquez,Jalapa,Monjas,1-124-20718-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,788,6156,4/26/2022,Fabiola Garcia,Santa Rosa,Oratorio,0-473-44041-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,564,5075,6/30/2022,Jorge Torres,Baja Verapaz,Salama,1-900876-96-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,860,6268,7/30/2022,Hugo Castro,Jalapa,Jalapa,0-7512-5062-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,839,4018,7/29/2022,Beatriz Gonzalez,Zacapa,La Union,1-75791-394-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,697,1155,5/8/2022,Salvador Gomez,San Marcos,San Marcos,1-60428-431-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,161,2628,6/15/2022,Samuel Soto,Chiquimula,Esquipulas,0-7044-8662-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,351,4022,1/31/2022,Gabriela Mendoza,Izabal,Livingston,0-7049-2246-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,723,7030,11/7/2022,Hugo Campos,Alta Verapaz,Tucuru,1-79498-209-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,348,7548,10/27/2022,Luis Vega,Solola,San Pedro La Laguna,1-81269-722-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,977,5574,5/12/2022,Margarita Rodriguez,Quiche,Santa Cruz del Quiche,1-08-443714-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,272,2258,4/20/2022,Carmen Rodriguez,Totonicapan,San Bartolo,1-955331-97-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,717,6109,12/1/2022,Samuel Cabrera,Guatemala,Santa Catarina Pinula,0-549-15489-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,521,5860,6/20/2022,Veronica Paredes,Guatemala,San Miguel Petapa,1-63432-063-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,310,5770,3/31/2022,Jorge Velasquez,Guatemala,Mixco,0-200-47643-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,385,7096,10/20/2022,Javier Gomez,Suchitepequez,Patulul,0-401-56704-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,214,3176,11/27/2022,Ruth Vargas,El Progreso,Sanarate,1-396-51917-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,131,5785,10/13/2022,Carolina Fernandez,Huehuetenango,San Juan Atitan,1-4251-6003-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,319,3228,12/27/2022,Samuel Cruz,Quetzaltenango,Olintepeque,1-343-76058-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,831,6660,9/25/2022,Mario Cruz,Peten,Santa Elena,0-949015-67-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,313,3673,1/28/2022,Claudia Campos,Quetzaltenango,Olintepeque,0-09-336534-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,308,3363,1/27/2022,Elena Cortes,Chiquimula,Chiquimula,0-926690-69-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,516,3435,5/31/2022,Laura Cortes,Escuintla,Santa Lucia Cotzumalguapa,0-9610942-4-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,638,6298,7/20/2022,Aurora Rojas,Peten,Sayaxche,0-7596-3787-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,239,4124,2/20/2022,Pilar Diaz,Santa Rosa,Barberena,0-16-408882-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,263,1621,10/10/2022,Susana Acosta,Sacatepequez,Antigua Guatemala,0-481-08184-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,584,6366,8/31/2022,Eduardo Velasquez,Escuintla,Santa Lucia Cotzumalguapa,1-104-87990-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,497,3157,2/7/2022,Oscar Vargas,Izabal,El Estor,1-57184-217-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,887,2244,9/5/2022,Francisco Ponce,Baja Verapaz,Purulha,1-290-18722-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,169,2130,5/5/2022,Julia Alvarez,Santa Rosa,Santa Maria Ixhuatan,0-364-87095-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,983,770,2/16/2022,Marcela Ramos,Sacatepequez,Pastores,0-19-127443-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,128,5679,1/17/2022,Mirta Ramos,Sacatepequez,Jocotenango,1-04-209995-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,754,6401,2/3/2022,Javier Ortiz,Suchitepequez,San Bernardino,0-219-29010-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,521,4598,4/1/2022,Oscar Ibarra,Jalapa,Mataquescuintla,1-09-724353-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,205,3801,8/29/2022,Andrea Ortiz,Alta Verapaz,Santa Cruz Verapaz,0-11-162039-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,557,2700,2/19/2022,Julia Ramos,Huehuetenango,San Juan Atitan,1-183-13988-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,837,6226,2/5/2022,Miguel Molina,Suchitepequez,San Antonio Suchitepequez,0-19-194695-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,144,966,11/29/2022,Eduardo Velasquez,Zacapa,La Union,0-596-92434-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,829,6719,9/25/2022,Pablo Jimenez,Baja Verapaz,San Jeronimo,0-442-64165-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,191,4344,7/6/2022,Ricardo Vega,Sacatepequez,Sumpango,1-83993-530-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,564,528,11/8/2022,Julio Ibarra,Chimaltenango,San Martin Jilotepeque,1-06-786199-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,967,4185,3/21/2022,Sergio Guerrero,Sacatepequez,Antigua Guatemala,0-489-53000-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,507,1828,2/24/2022,Teresa Ramos,Alta Verapaz,Coban,1-06-781087-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,804,2998,10/9/2022,Sergio Torres,Escuintla,Tiquisate,1-956259-37-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,862,7830,7/30/2022,Francisco Alvarez,Sacatepequez,Antigua Guatemala,0-18-475033-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,602,7733,6/8/2022,Maria Molina,Solola,San Juan La Laguna,1-61727-220-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,671,1286,5/29/2022,Adrian Cabrera,Izabal,Livingston,0-461-61764-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,700,7883,11/9/2022,Claudia Vega,Solola,Panajachel,0-283-76910-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,488,4513,4/9/2022,Gabriel Mendoza,Quiche,Santo Tomas Chichicastenango,1-4658-2385-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,580,6874,7/15/2022,Vicente Mendoza,Baja Verapaz,Salama,0-8269-3371-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,248,4499,9/28/2022,Roberto Aguilar,Santa Rosa,Cuilapa,0-399-21468-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,535,5645,7/28/2022,Olga Soto,Peten,Flores,0-8177-3398-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,939,2066,4/5/2022,Olga Espinoza,Santa Rosa,Barberena,0-384-00639-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,759,7071,6/8/2022,Vicente Salazar,Zacapa,Zacapa,1-947318-23-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,975,7883,6/10/2022,Ines Aguilar,Santa Rosa,Cuilapa,0-86340-965-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,232,6340,1/12/2022,Laura Aguilar,Totonicapan,San Cristobal Totonicapan,1-7325482-2-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,547,2192,6/26/2022,Martin Ibarra,Totonicapan,San Andres Xecul,1-931002-58-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,194,3014,9/8/2022,Hugo Cruz,Peten,San Benito,1-5355-7726-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,556,4852,7/23/2022,Alonso Reyes,Chiquimula,San Jose La Arada,1-78707-508-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,310,3795,10/27/2022,Samuel Reyes,Retalhuleu,Retalhuleu,0-901313-08-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,274,4076,2/11/2022,Olga Ortiz,Quetzaltenango,Salcaja,1-945788-98-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,571,7766,12/9/2022,Sebastian Pacheco,Jalapa,San Luis Jilotepeque,1-4489-7488-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,454,2129,10/19/2022,Alejandra Navarro,Quiche,Santo Tomas Chichicastenango,1-232-49877-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,770,3598,7/14/2022,Francisco Hernandez,Chiquimula,Camotan,0-7424-2933-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,278,1068,10/16/2022,Manuel Reyes,Zacapa,Rio Hondo,1-4797-4957-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,396,7875,7/14/2022,Daniel Ramirez,Baja Verapaz,Salama,1-81533-909-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,883,5827,8/20/2022,Teresa Ortiz,Sacatepequez,Antigua Guatemala,0-603-31331-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,569,2352,6/14/2022,Fernando Paredes,Jalapa,San Pedro Pinula,0-7890-0678-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,623,6311,10/2/2022,Diana Guzman,Totonicapan,San Andres Xecul,0-462-21078-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,456,5371,2/2/2022,Arturo Rivera,Huehuetenango,La Democracia,0-7746-2004-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,997,7796,12/25/2022,Tomas Castillo,San Marcos,Tejutla,1-74724-592-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,767,7614,1/18/2022,Veronica Gomez,Suchitepequez,San Antonio Suchitepequez,0-9598509-0-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,823,7075,12/8/2022,Francisco Flores,Sacatepequez,Pastores,0-89380-519-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,880,7800,7/23/2022,Diego Mendoza,San Marcos,San Marcos,0-7401-9233-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,215,1380,7/15/2022,Jorge Cruz,Totonicapan,Momostenango,0-9537395-1-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,732,2481,5/10/2022,Pilar Espinoza,Santa Rosa,San Juan Tecuaco,1-251-36873-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,413,4915,5/6/2022,Sandra Ibarra,Jutiapa,El Progreso,1-342-97334-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,458,7940,9/30/2022,Sebastian Guerrero,San Marcos,Concepcion Tutuapa,1-9852-1807-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,172,1560,12/15/2022,Francisco Pacheco,Huehuetenango,La Democracia,1-4676-3264-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,706,5821,2/22/2022,Carlos Gonzalez,Guatemala,San Miguel Petapa,0-331-08052-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,398,4734,11/7/2022,Eduardo Rivera,Chiquimula,Esquipulas,1-4605-7744-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,745,1918,4/17/2022,Aurora Ortiz,Zacapa,Gualan,1-82861-783-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,359,4545,4/15/2022,Sergio Salazar,Jutiapa,Santa Catarina Mita,1-105-43230-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,783,5664,3/1/2022,Luz Mendoza,Izabal,Los Amates,1-181-35822-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,111,4326,6/9/2022,Rosa Gomez,Solola,San Lucas Toliman,0-391-06811-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,554,2429,3/18/2022,Arturo Castillo,Baja Verapaz,Cubulco,0-12-914257-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,345,2667,10/24/2022,Marcela Guerrero,Chiquimula,Chiquimula,0-222-37266-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,418,6355,1/2/2022,Hugo Espinoza,Zacapa,La Union,0-7503-0582-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,774,7857,3/28/2022,Ramon Vargas,Izabal,El Estor,0-902197-41-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,262,5249,10/19/2022,Pilar Cruz,Quetzaltenango,Quetzaltenango,0-7586-4599-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,212,3645,2/13/2022,Adriana Molina,Quiche,Santa Cruz del Quiche,1-62448-343-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,942,981,8/16/2022,Sandra Ibarra,Quiche,Chichicastenango,0-02-331103-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,553,6334,10/18/2022,Ruth Jimenez,Izabal,Puerto Barrios,0-88509-022-5
